"","Cast_ID","Month","Location","Instrument_Time","Long","Lat","Mean_Pressure","Mean_Salinity","Mean_Temperature","Mean_Conductivity","Mean_Chloro","Mean_Turbidity","Mean_Par","Mean_DO","SD_Pressure","SD_Salinity","SD_Temperature","SD_Conductivity","SD_Chloro","SD_Turbidity","SD_Par","SD_DO","Min_Pressure","Min_Salinity","Min_Temperature","Min_Conductivity","Min_Chloro","Min_Turbidity","Min_Par","Min_DO","Max_Pressure","Max_Salinity","Max_Temperature","Max_Conductivity","Max_Chloro","Max_Turbidity","Max_Par","Max_DO"
"21","20230222_RBWO","February","Reef Bay West Outer",1899-12-31 12:00:00,-64.95382,18.31686,3.49232142857143,35.904100965251,26.3410367760618,5.57249353185328,-0.0180965250965251,0.330644691119691,146.553117760618,6.91236505791506,0.0533736,0.0879181799999953,0.116754749999999,0.00076279769999996,0.01008168,0.00919211999999998,5.68577099999997,0.0257972400000005,2.702,35.4692,26.0906,5.567702,-0.0447,0.3013,129.81,6.8356,3.698,36.0881,26.9266,5.57518,0.0034,0.4003,161.61,7.0155
"22","20230222_THC","February","Thatch Cay",1899-12-31 13:32:00,-64.85423,18.35614,3.16289949385394,36.0793985538684,26.0525062906725,5.56551895589299,0.0774626174981923,0.436154880694143,554.430788141721,6.99940296456978,0.0237216,0.000444780000004231,0.00266867999999905,0.000303933000000345,0.0163086,0.01823598,114.323286,0.01467774,2.27,36.0759,26.0443,5.56462,0.0329,0.4055,280.84,6.957,3.26,36.082,26.0657,5.567041,0.1235,0.4957,2528,7.0453
"23","20230222_YP","February","Yawzi Point",1899-12-31 10:55:00,-64.72674,18.3152,3.88507686729514,31.1909176939811,33.5429447425671,5.57821964539521,0.00240877447425671,0.331862291515591,210.58216968818,5.76813937635968,0.0222390000000002,2.70959976,4.52089218,0.0191937396000005,0.00192738,0.00948864000000002,68.407164,0.32365158,2.964,22.9149,23.3089,5.534689,-0.0303,0.3088,85.079,-143.7682,3.952,38.1237,51.747,5.65931,0.0487,0.3891,2056.2,6.9588
"24","20230328_CB","March","Coral Bay",1899-12-31 10:41:00,-64.70423,18.37796,4.87544558521561,34.4597393737166,30.0483878850103,5.72942189117043,0.0942934291581109,0.692205287474333,493.086966119097,5.85967623203285,0.118608,2.64221559,3.71865732,0.0206859764999997,0.0163086,0.02698332,58.874046,0.36427482,4.233,23.7696,21.6386,5.686896,0.0562,0.6231,333.74,-140.7626,5.232,41.1456,51.7246,5.843944,0.1359,0.7582,1006.3,6.917
"25","20230328_Dock","March","Dock Soak",1899-12-31 08:47:00,NA,NA,1.66735891032917,33.4544612031782,30.7490048354143,5.64807760544835,0.0528101248581158,0.524575800227015,844.753570942111,5.71481704880817,0.0281694000000002,2.95497006,4.43994222,0.0238402079999995,0.02950374,0.03157938,324.09636,0.40445328,0.741,22.7585,21.1783,5.597005,-1e-04,0.4479,196.47,-138.1672,1.74,40.8759,54.1061,5.806339,0.1256,0.6926,3700.8,6.9466
"26","20230328_EB","March","Europa Bay",1899-12-31 11:42:00,-64.73103,18.31572,6.03463208241354,34.1217133186166,30.0238577630611,5.68182723546726,0.00726718175128771,0.404438778513613,139.621471670346,6.20842442972774,0.0741300000000011,2.54517942,3.69493572,0.0152099934000007,0.01319514,0.01452948,8.46564600000001,0.28347312,5.228,23.5396,22.0353,5.649309,-0.0111,0.3693,119.71,-138.2848,6.221,40.1645,51.5046,5.77566,0.0363,0.4713,204.32,6.9385
"27","20230328_FB","March","Fish Bay",1899-12-31 12:40:00,-64.76386,18.31399,5.69890255905512,33.8330931594488,30.5860970964567,5.69644231889764,0.0109327755905512,0.568577755905512,183.596660433071,6.01712047244095,0.0896973000000003,2.6516301,3.95446485,0.016990596,0.01527078,0.0367684799999999,37.739583,0.2705745,4.99,23.2975,22.2567,5.659019,-0.0207,0.495,94.418,-137.784,5.977,40.037,52.4448,5.797173,0.0377,0.6851,298.2,6.7615
"28","20230328_MB","March","Magens Bay",1899-12-31 13:49:00,-64.93443,18.37483,3.81741371016236,31.5445024052916,34.6835056524354,5.71741047925436,0.0455986169573061,1.58076187612748,337.151797955502,0.694247143716176,0.1452948,3.55586784,5.73143508000001,0.0233894975999997,0.03454458,0.33595716,132.32205,0.452193,3.165,18.9118,23.5477,5.661484,-0.0777,0.812,110.8,-163.0671,4.157,38.9919,68.3545,5.864948,0.2114,4.5665,1285.3,7.7809
"29","20230328_N_FB","March","Nemeth Fish Bay",1899-12-31 12:33:00,-64.76113,18.31525,6.45849975763451,33.7738033931168,30.4524604944256,5.67482965535628,-0.00666354823073194,0.409783713039263,171.34509936985,6.37702762966554,0.0800604000000004,2.53850772,3.76550748,0.0160165278000002,0.01527078,0.01868076,10.244766,0.2713158,5.683,23.6522,21.9415,5.636967,-0.0337,0.369,152.23,-144.9809,6.673,40.1524,51.0753,5.765832,0.0144,0.5212,256.76,7.1062
"30","20230328_RB","March","Reef Bay",1899-12-31 12:03:00,-64.7443,18.31877,6.14737608695652,33.8450678804348,30.3082336956522,5.6696720923913,0.00303244565217391,0.341171793478261,756.85252173913,6.00039516304348,0.0756126000000002,2.52553497,3.69337899,0.0156495843000002,0.00207564,0.00934038000000004,195.762504,0.25737936,5.37,23.3583,22.0567,5.634669,-0.0317,0.314,340.75,-140.4844,6.361,40.0355,51.9167,5.768623,0.0473,0.4614,1616.5,6.8226
"31","20230328_RBEO","March","Reef Bay East Outer",1899-12-31 11:49:00,-64.74147,18.31731,6.246337983513,34.1307956880152,29.8821941661382,5.6672283291059,0.00757729866835764,0.335523018389347,786.550830691186,6.36176594800254,0.0859908000000011,2.62509155999999,3.8332623,0.0159646367999995,0.01527078,0.00919211999999998,160.254234,0.27235362,5.453,24.9926,21.854,5.634697,-0.0317,0.3075,358.3,5.1024,6.445,40.2311,47.335,5.742266,0.0363,0.4848,1762.4,6.9641
"32","20230328_RBWI","March","Reef Bay West Inner",1899-12-31 12:15:00,-64.74886,18.31222,5.0582297008547,33.873315491453,30.3726379273504,5.6800551025641,-0.000600747863247863,0.378423076923077,142.697382478632,6.36816794871795,0.0719060999999997,2.57957574,3.85476,0.0161788725000005,0.0163086,0.01808772,3.13569900000001,0.28265769,4.255,25.0538,20.9965,5.637466,-0.022,0.3446,121.46,5.1221,5.252,41.0546,47.2933,5.755756,0.037,0.4614,206.19,7.0482
"33","20230328_RBWO","March","Reef Bay West Outer",1899-12-31 12:24:00,-64.75306,18.31688,5.45709364548495,33.632120735786,30.6335409364548,5.66970146488294,-0.00183130434782609,0.380010702341137,150.773391304348,6.33781565217391,0.0919211999999991,2.63976929999999,3.9755919,0.0165206118000008,0.01423296,0.014826,12.142494,0.28347312,4.668,24.24,21.9897,5.63214,-0.033,0.3446,121.25,4.9713,5.655,40.069,49.3648,5.753429,0.0363,0.4307,213.27,6.9795
"34","20230328_THC","March","Thatch Cay",1899-12-31 13:15:00,-64.85419,18.35648,2.18304849762783,33.2127074855034,31.4919743806009,5.69229677490775,0.00919325250395361,0.466393463363205,599.932166578809,6.4812561412757,0.0756126000000002,2.74162392,4.17470508,0.0190454795999995,0.0326172,0.0238698599999999,414.861132,0.309270360000001,1.84,23.2492,22.3664,5.648875,-0.3097,0.2578,131.3,-148.6471,2.839,39.856,52.4579,5.787345,0.3673,0.6988,2657.7,7.2249
"35","20230328_YP","March","Yawzi Point",1899-12-31 11:26:00,-64.72727,18.31567,4.50538826951042,33.9639839554047,30.0633362094038,5.66144706786234,0.0144485215705284,0.365577314590402,862.767862336403,6.41405264178381,0.0326172000000004,2.54176944,3.6983457,0.0156873906000003,0.01527078,0.014826,289.40352,0.26938842,3.627,23.9763,22.0583,5.625829,-0.0111,0.3386,336.06,-145.7829,4.626,39.9942,50.006,5.749435,0.059,0.4306,2851.5,7.1231
"36","20230329_BI","March","Buck Island",1899-12-31 11:22:00,-64.89708,18.27938,13.1086822384428,22.7995572262774,52.3484070072993,5.65482921459854,-0.0112515328467153,0.311183698296837,353.667357664234,-89.0783549391728,0.0741300000000011,1.53804924,4.67552736000001,0.0229669565999999,0.01527078,0.00948863999999994,52.4099099999999,5.8199463,12.356,17.5028,38.1642,5.586606,-0.0529,0.2774,225.28,-143.2891,13.321,28.4236,73.2477,5.774255,0.0253,0.6865,635.18,5.7983
"37","20230329_BP","March","Black Point",1899-12-31 13:18:00,-64.9861,18.34423,12.9831274362819,27.9137374874875,41.2221222388806,5.68726642692693,0.171900749625187,0.503414692653673,335.340624687656,-21.7000663663664,0.2045988,4.01999577,8.07305352,0.0276608681999989,0.01734642,0.02401812,29.6371739999999,0.583625490000001,12.371,18.5807,25.6286,5.58723,0.0789,0.3993,204.32,-151.8362,13.367,36.9781,68.5007,5.7995,3.9304,5.4139,512.06,7.0322
"38","20230329_CC","March","Cow and Calf",1899-12-31 10:41:00,-64.84618,18.30497,3.87307739620707,22.9299096360841,52.3450119425935,5.67144747514095,-0.015244387493593,0.314311532547412,102.083789851358,-91.496808764736,0.0533736,1.89135282,5.74907802000001,0.0272220186000008,0.01734642,0.01749468,4.981536,7.69706615999999,3.044,18.1323,33.1511,5.586185,-0.0653,0.2837,84.693,-148.3445,4.039,31.3574,69.9745,5.777036,0.0707,0.4255,115.41,6.397
"39","20230329_Dock","March","Dock Soak",1899-12-31 09:06:00,NA,NA,1.60326818498722,34.8312153685189,28.8162257614508,5.65271057006739,0.0654201860465116,0.657401045782013,446.552867096699,5.60534431527552,0.0311346000000002,0.839151599999993,0.0195703200000018,0.0177274481999997,0.01719816,0.08109822,289.299738,0.40059852,0.965,23.209,21.4651,5.600011,-0.513,-0.3254,0.10549,-137.5556,1.944,40.3723,51.8662,5.804085,1.433,6.7139,2587.3,8.0124
"40","20230329_FC","March","Flat Cay",1899-12-31 12:22:00,-64.9874,18.31707,5.64972717271727,28.3280734873487,40.2178349834983,5.67044461551155,0.00389484593837535,0.328331482509717,781.125847084708,-8.92953151815182,0.0770951999999994,3.89367825,8.51205138,0.0288654807,0.01527078,0.00963690000000001,214.813914,0.63240303,4.879,18.2071,26.3798,5.60436,-0.055,0.296,344.53,-147.1457,5.847,36.3605,70.3246,5.794842,0.4023,0.4038,2216.6,6.8154
"41","20230329_FCA","March","Flat Cay Acropora",1899-12-31 12:29:00,-64.99095,18.31849,13.458911955978,36.3745207603802,26.4079234617309,5.64494127113557,0.135285015136226,0.380978789394697,355.487028514257,6.71564607303652,0.0711648000000001,0.00163086000000147,0.00296519999999836,0.000555975000000021,0.01734642,0.01645686,38.5476,0.0149742600000007,12.656,36.1134,26.3992,5.608522,0.0665,0.3145,262.78,6.6653,13.632,36.3945,26.4206,5.648757,1.3938,1.7142,501.64,6.7642
"42","20230329_RR","March","Ruperts Rock",1899-12-31 11:50:00,-64.92664,18.32681,5.81744915824916,27.4682024242424,42.1569724579125,5.72080262289562,0.0481514478114478,0.482151178451178,164.599831649832,-13.9141216161616,0.0489258000000005,3.30560496,7.07007462,0.0279218057999998,0.0163086,0.01601208,10.333722,0.511793519999999,4.97,19.9394,26.0011,5.657608,0.002,0.4485,139.72,-145.1156,5.96,36.7939,63.7619,5.829597,0.0816,0.6005,190.89,6.7485
"43","20230329_SB","March","Saba",1899-12-31 12:42:00,-64.99614,18.30627,9.17479871794872,29.6841606410256,36.9741876923077,5.65996997820513,-0.0158058333333333,0.29529608974359,146.935826923077,4.81784628205128,0.107488499999997,2.6034456,4.87723509,0.021008442,0.0163086,0.0118608,10.904523,0.35167272,8.405,22.1385,24.5493,5.60326,-0.066,0.2715,124.63,-144.5396,9.4,37.66,55.1333,5.742817,0.425,0.3759,195.11,6.8609
"44","20230329_SH","March","Seahorse",1899-12-31 11:02:00,-64.86857,18.29458,15.0685279017857,32.9044040736607,31.5538561941964,5.65115221316964,0.00517243303571429,0.295025837053571,348.084927455357,6.33969486607143,0.170498999999998,2.66200829999999,4.14290331,0.0178860864000001,0.00103782,0.00874734000000002,78.87432,0.296297610000001,14.552,23.9102,22.1185,5.610641,-0.0117,0.2777,215.03,4.9912,15.543,39.7757,49.9992,5.734995,0.026,0.3647,681.78,7.0333
"45","20230417_CB","April","Coral Bay",1899-12-31 09:44:00,-64.704,18.33804,8.90428273809524,36.0337860119048,27.2255639880952,5.68620635416667,0.233188988095238,0.733041071428571,286.194226190476,6.10219492537313,0.1097124,0.00296519999999836,0.00808017000000224,0.000968879099999796,0.0163086,0.0189031500000001,18.132198,0.0275763599999989,8.105,36.027,27.2119,5.684374,0.1956,0.5492,126.5,6.0645,9.098,36.0425,27.2529,5.689853,0.3082,0.8012,337.59,6.1588
"46","20230417_CC","April","Cow and Calf",1899-12-31 12:08:00,-64.84576,18.30474,2.41633664772727,35.5999903409091,27.3996073863636,5.64383773082386,0.0454544744318182,0.311990411931818,1150.15148277699,6.89564943181818,0.029652,0.00222390000000008,0.00177912000000112,0.000156414300000136,0.0355824,0.0266867999999999,688.29705,0.0212753099999998,1.546,34.305,27.3942,5.462374,-0.4141,-0.315,0.10551,6.7435,2.545,35.6116,27.4129,5.644895,0.1764,0.5393,4869,7.7399
"47","20230417_Dock","April","Dock Soak",1899-12-31 08:27:00,NA,NA,1.19562489486964,35.4394281328848,27.0021404541632,5.57860230361648,0.07691543313709,5.01854419680404,115.725276501262,5.4926082842725,0.0133434000000002,0.00252041999999939,0.00207564000000043,0.00051372090000004,0.0163086,0.63447867,19.9683981,0.0521875200000002,0.301,7.4557,26.9028,1.348265,-0.4114,-0.3574,0.10652,3.7958,1.3,35.514,27.0324,5.591539,1.7681,24.5193,331.65,8.792
"48","20230417_EB","April","Europa Bay",1899-12-31 10:37:00,-64.73113,18.316,4.40004815229563,35.9988709966405,27.1993212765957,5.67828676035834,0.00383583426651736,0.366403695408735,785.745610302352,6.96025437219731,0.0622691999999997,0.00148259999999654,0.0112677599999948,0.00125576220000039,0.0163086,0.01764294,268.261644,0.140624609999999,3.739,35.9888,27.1745,5.675463,-0.0989,0.0991,296.72,6.6318,4.738,36.0068,27.2217,5.680742,0.0919,0.4613,2388.6,7.1753
"49","20230417_FB","April","Fish Bay",1899-12-31 11:45:00,-64.76422,18.31426,5.46664285714286,35.9312471374046,27.2126424213537,5.67031403241182,0.191947619047619,0.556476,240.081236415634,6.82320983763133,0.0763538999999985,0.00518910000000371,0.0106747199999962,0.00177763740000091,0.01719816,0.04507104,34.663188,0.13106184,4.654,35.9127,27.1956,5.666685,-0.0571,0.3325,51.593,6.5402,5.652,35.9459,27.2415,5.673987,5.8653,4.9618,1331.5,7.0161
"50","20230417_FCA","April","Flat Cay Acropora",1899-12-31 13:14:00,-64.98843,18.31718,3.65776182336182,35.4762835233751,27.206451965812,5.60584576396807,0.0430135042735043,0.322707122507123,1056.24344729345,6.72678774230331,0.0355824,0.000444779999993696,0.00444780000000017,0.000485551500000053,0.0192738,0.01764294,417.05538,0.0178653299999998,2.774,35.4723,27.1939,5.604533,-0.033,0.259,119.58,6.6676,3.763,35.4792,27.2159,5.606929,0.2149,0.4379,4117.7,6.7622
"51","20230417_N_FB","April","Nemeth Fish Bay",1899-12-31 11:35:00,-64.761,18.31572,5.46823801220575,35.9386197035745,27.148691717524,5.66443664341761,0.0322006102877071,0.477894856146469,814.880343853531,6.96722096069869,0.0845081999999992,0.00118607999999724,0.0197185800000014,0.0021008442,0.01734642,0.03573066,244.317654,0.0876216599999999,4.664,35.9302,27.125,5.661383,-0.0104,0.3874,7.3744,6.628,5.657,35.9433,27.1752,5.667446,0.1901,1.8971,1890.5,7.1029
"52","20230417_RB","April","Reef Bay",1899-12-31 11:05:00,-64.774,18.319,1.70169343986543,35.8958569386039,27.1497192178301,5.65840611522288,-0.00415630782169891,0.338423591253154,244.174684608915,6.21095525651808,0.3573066,0.00252041999999939,0.0112677600000001,0.00470428979999981,0.00207564,0.00948864000000002,27.746859,0.0804310500000002,1.179,35.7275,27.1059,5.634859,-0.2294,0.246,144.74,4.3335,2.171,35.9462,27.183,5.668327,0.0597,0.3821,2752,7.7439
"53","20230417_RBEO","April","Reef Bay East Outer",1899-12-31 10:50:00,-64.74,18.317,5.68170193637621,35.9401445366528,27.0494206085754,5.65393936307054,0.0162530428769018,0.345232226832642,662.523914246196,6.5637846473029,0.0578213999999996,0.000593039999998618,0.00489257999999913,0.00056116409999943,0.0163086,0.00993341999999998,222.627216,0.0423282300000001,4.825,35.9301,27.035,5.652336,-0.0097,0.3143,295.63,6.4402,5.813,35.9543,27.0841,5.657946,0.0576,0.4372,1893.8,6.6909
"54","20230417_RBWI","April","Reef Bay West Inner",1899-12-31 11:15:00,-64.74904,18.32111,5.4556644295302,35.9390061012813,27.0847245271507,5.65758224405125,0.0159032946918853,0.333837400854179,1006.04219646126,6.41015051860891,0.0548561999999999,0.000593040000009152,0.00593040000000198,0.000681996000000517,0.0163086,0.01601208,207.830868,0.0136399199999998,4.639,35.935,27.0741,5.656444,-0.044,0.29,402.49,6.3615,5.636,35.9436,27.1032,5.659613,0.0583,0.3758,1945.3,6.4497
"55","20230417_RBWO","April","Reef Bay West Outer",1899-12-31 11:24:00,-64.75356,18.31719,5.01977528089888,35.9401185393258,27.1984983146067,5.67000711235955,0.114824571428571,0.741498285714286,640.265973595506,6.91938595505618,0.126021,0.00103781999999231,0.00867320999999295,0.000891042600000109,0.04788798,0.04255062,215.86656,0.0338774100000001,4.298,35.9372,27.1798,5.668037,0.0013,0.3504,1.9033,6.7888,5.296,35.9455,27.2098,5.671268,0.9324,4.1511,1838.8,6.9734
"56","20230417_YP","April","Yawzi Point",1899-12-31 10:18:00,-64.7268,18.3156,7.82128115799804,35.9980377025037,27.058597252208,5.66309877172312,0.0511615799803729,0.480039941118744,456.842134445535,6.64125085910653,0.126021,0.00889560000000034,0.014529480000003,0.00219424800000121,0.01734642,0.05063079,185.510325,0.0765021599999995,7.017,35.975,27.0167,5.657224,0.0013,0.3567,195.62,6.4613,8.01,36.0149,27.1162,5.668896,0.1043,0.8037,881.79,6.836
"57","20230418_BI","April","Buck Island",1899-12-31 10:45:00,-64.89813,18.27876,3.35601593406593,35.4114958791209,27.074337032967,5.58266066263736,-0.00767332224070993,0.296821648351648,92.9334214285714,6.61784752475248,0.0207563999999997,0.00222390000000008,0.0137881799999995,0.00172722899999979,0.01527078,0.00934038000000004,7.05272819999999,0.0154190399999996,2.48,35.3474,27.0535,5.5744,-0.0433,0.2769,62.059,6.5549,3.476,35.4257,27.14,5.590395,0.0137,0.4849,103.86,6.688
"58","20230418_BP","April","Black Point",1899-12-31 12:52:00,-64.9863,18.34448,3.65899201065246,35.4414705725699,27.5773050155348,5.64058488592987,0.0300090102086107,0.382997425654683,1100.90550821127,6.78773537505548,0.0385475999999997,0.00148259999999654,0.0683478599999987,0.0072395357999993,0.01527078,0.0177912,264.896142,0.0206081400000007,2.777,35.427,27.4965,5.631984,-1e-04,0.3391,478.61,6.7322,3.774,35.4657,27.6953,5.652831,0.0707,0.5634,3455.3,6.8892
"59","20230418_Dock","April","Dock Soak",1899-12-31 09:00:00,NA,NA,1.32660452261307,35.5007644723618,27.1651860301508,5.60476732462312,0.0446201005025126,0.449213165829146,165.424634170854,5.64434532663317,0.0904385999999999,0.0114160199999997,0.0198668399999958,0.003761356200001,0.0163086,0.01897728,22.061088,0.18006177,0.513,35.373,27.1186,5.587461,0.002,0.4063,87.035,3.6428,1.513,35.7009,27.2235,5.635073,0.151,0.558,625.49,7.4316
"60","20230418_FCT","April","Flat Cay",1899-12-31 09:46:00,-64.99145,18.31829,4.43145962113659,35.4492469092722,27.150999551346,5.596168666999,0.0530099202392822,0.322547906281157,734.369317048853,6.6115408773679,0.0415127999999994,0.000444780000004231,0.00652343999999796,0.000632328900000818,0.01527078,0.00934037999999996,291.078858,0.0173464199999991,3.555,35.4476,27.1374,5.594878,0.0123,0.2958,234.23,6.5549,4.541,35.4542,27.1661,5.597615,0.1139,0.4066,2263.2,6.6488
"61","20230418_MB","April","Magens Bay",1899-12-31 12:12:00,-64.93478,18.37445,3.45450579150579,35.9245632239382,27.2335274131274,5.67154647393822,0.0171655405405405,0.391364768339768,132.693758204633,6.68423972007722,0.0163085999999995,0.00177911999999585,0.0120090599999983,0.00120312989999962,0.0163086,0.01838424,12.772599,0.0339515400000012,2.531,35.9181,27.2101,5.668744,-0.0104,0.3383,98.299,6.591,3.529,35.9321,27.2541,5.673812,0.048,0.5082,158.18,6.7616
"62","20230418_RR_x","April","Ruperts Rock",1899-12-31 10:18:00,-64.92597,18.32743,2.46609972489684,35.4707181568088,27.5506645804677,5.64181234731774,0.0445234525447043,0.475397935306263,137.717339277854,5.84869264099037,0.2090466,0.00370649999999663,0.0204598799999997,0.00334696949999971,0.01719816,0.02772462,15.8467701,0.17932047,1.979,35.2944,27.4786,5.615947,-0.513,0.3987,0.10531,4.0633,2.975,35.5537,27.606,5.658428,0.1551,0.841,756.79,6.6182
"63","20230418_RR","April","Ruperts Rock",1899-12-31 10:22:00,-64.92597,18.32743,1.70230035335689,35.5069692579505,27.5450802120141,5.64629622438163,0.0781634275618375,0.479632862190813,414.805300353357,5.2372464664311,0.0415128,0.0308380800000071,0.00533736000000336,0.00459680129999993,0.03157938,0.03180177,53.217927,0.37339281,0.879,35.4108,27.4983,5.633583,-0.1525,0.1721,188.75,4.6487,1.859,35.5601,27.5535,5.654442,0.5939,1.6867,2534.6,7.6743
"64","20230418_SB","April","Saba",1899-12-31 09:25:00,-65.00353,18.30439,5.11654080267559,35.5527114123159,27.0760489632107,5.60266957228916,0.0677069899665552,0.313806220735786,501.049809364548,6.57058266398929,0.170499,0.0048925800000044,0.00756126000000345,0.00027205709999984,0.0163086,0.00963690000000001,158.052573,0.0166051199999995,4.442,35.5392,27.0641,5.601536,0.0219,0.2777,161.26,6.5139,5.441,35.5593,27.0994,5.603372,0.127,0.3883,1410.1,6.6122
"65","20230418_SH","April","Seahorse",1899-12-31 11:07:00,-64.86773,18.29416,3.36032128184059,35.4709467543139,27.2534653245686,5.61010710353328,0.00555562859490551,0.297108299096138,84.2761906327034,6.64984470008217,0.0800603999999997,0.00163086000000147,0.00637518000000094,0.000712389300001474,0.00311346,0.00919211999999998,6.6427893,0.0149001299999995,2.625,35.4563,27.2427,5.607622,-0.0227,0.2711,64.052,5.735,3.609,35.4773,27.2713,5.612047,0.0363,0.3636,107.1,6.6966
"66","20230418_THC","April","Thatch Cay",1899-12-31 11:40:00,-64.85466,18.35662,1.97189330922242,36.0218063652803,27.4106327305606,5.70427627450271,0.0221059674502712,0.459639710669078,1222.14075840868,6.47759160332971,0.108229800000001,0.00711648000000448,0.0882146999999998,0.0112603470000004,0.0326172,0.07027524,589.77828,0.5789553,1.498,35.9629,27.184,5.680548,-0.3406,0.3198,10.887,4.7456,2.488,36.0456,27.5333,5.71769,0.2018,0.8294,5756.2,7.3909
"67","20220914_Test",NA,NA,NA,NA,NA,24.7561267605634,33.3617570422535,32.3075633802817,5.80444317605634,0.610762676056338,0.970768309859155,50.1518873239437,5.94608028169014,0.292813500000002,2.44369544999999,3.84986742,0.0177904586999999,0.03054156,0.02653854,2.81694,0.25337634,24.294,24.8618,25.2687,5.775798,0.5609,0.9137,44.751,4.7495,25.288,38.2682,49.3484,5.884552,0.6735,1.0648,54.663,6.3963
"68","20220927_BadCast","September","Cow and Calf??",1899-12-31 11:00:00,-64.84618,18.30475,0.983423945044161,33.7264251727542,29.8960697536946,5.63006974827925,-0.010233660451423,0.311909617271835,1182.11187100098,4.34691855873643,0.0607865999999999,0.159676020000002,0.231878640000002,0.00320241599999991,0.13135836,0.04507104,534.92208,0.22268652,0.16,21.0715,29.0602,5.580977,-0.4141,-0.315,0.10551,-137.6447,1.16,34.2437,58.9035,5.76938,0.5094,0.5896,4605.4,7.448
"69","20220927_BP","September","Black Point",1899-12-31 13:12:00,-64.98604,18.34451,3.99523640026864,33.7668015446608,29.553855809268,5.60671073069174,0.0387208865010074,0.327578038952317,809.13875083949,5.46351867024849,0.1571556,0.169757699999999,0.211863540000001,0.0174338934000008,0.01616034,0.0177912,359.352588,1.53063624,3.21,33.2409,29.0138,5.585903,6e-04,0.2944,278.24,4.0844,4.2,34.2113,30.4141,5.623567,0.0693,0.3751,2201.8,6.5194
"70","20220927_Dock","September","Dock soak",1899-12-31 08:16:00,NA,NA,1.16814220877458,32.4313918305598,32.2763450075643,5.65371596369138,0.0790021936459909,0.393879425113464,94.292947806354,4.31495234493192,0.0570801,2.61197055,4.13252511,0.0328825853999999,0.01616034,0.0177912,19.7949339,1.57237143,0.736,21.8274,24.6006,4.046258,0.0459,0.3633,44.868,2.4068,1.727,37.7841,48.9021,5.762825,0.1153,0.4966,814.25,7.1627
"71","20220927_FCA","September","Flat Cay Acropora",1899-12-31 09:41:00,-64.98806,18.31694,1.86677947794779,30.5165479747975,35.0188746174617,5.6110716669667,0.00788532853285328,0.383033483348335,141.229618361836,4.59129558955896,0.0637518000000002,2.9244285,5.17041924,0.0200136174000006,0.01527078,0.01008168,10.15581,0.760722059999999,1.169,22.2695,24.4089,5.565844,-0.0323,0.2896,68.13,-121.2624,2.168,37.4841,54.0645,5.691152,0.4641,10.7935,173.62,6.8841
"72","20220927_FCT","September","Flat Cay",1899-12-31 09:22:00,-64.99121,18.31818,2.75713131935882,33.7179413729128,29.6669426716141,5.61087098273736,0.0482936498150432,0.346337669543773,94.9825789149199,5.4597961038961,0.0770952000000001,0.226096500000005,0.318017700000002,0.0133752758999997,0.01734642,0.01638273,4.81993259999999,0.13966092,1.981,30.1732,28.6882,5.588969,0.0013,0.3145,82.753,3.9619,2.972,34.3262,35.6166,5.647592,0.0913,0.7721,112.32,6.3393
"73","20220927_MB","September","Magens Bay",1899-12-31 12:19:00,-64.93473,18.3743,3.48983774338492,34.4667994984955,29.6334549147442,5.71817542636046,0.117459111333,0.588683025461807,193.610878681977,5.87659408224674,0.0800604000000004,0.174131370000002,0.234695580000001,0.00340108440000003,0.0163086,0.02713158,13.106184,0.0613796399999992,2.65,33.771,29.0641,5.654129,0.0775,0.5378,148.71,4.2735,3.639,34.907,30.5675,5.730226,0.1558,0.8213,228.97,6.6136
"74","20220927_RR","September","Ruperts Rock",1899-12-31 10:17:00,-64.92604,18.32703,5.83397926949655,31.0747843040474,34.5591799605133,5.66343769200395,0.155509279368213,0.431694373149062,216.765449160908,4.62395468904245,0.0593040000000001,2.66675262,4.50324924,0.0223472298000002,0.01527078,0.02609376,11.060196,0.508235279999999,5.019,22.8622,25.6431,5.608735,0.1331,0.3993,153.13,-108.432,6.015,37.0389,53.0725,5.749151,0.1874,0.5266,298.91,6.8412
"75","20220927_SB","September","Saba",1899-12-31 08:59:00,-64.5542,18.30555,1.95283795881826,33.6403106019766,29.745613836478,5.6076003312444,-0.000439801444043322,0.305723187108326,840.438567591764,5.42064959568733,0.0815430000000002,0.19703754000001,0.294147839999999,0.00186511079999997,0.03350676,0.02357334,289.166304,0.46123686,1.168,31.1152,28.9686,5.602882,-0.1422,0.2344,230.26,4.6687,2.161,34.1635,33.8151,5.627171,0.127,0.4902,2631.9,6.2664
"76","20220927_THC_BadCast","September","Thatch Cay",1899-12-31 11:41:00,-64.8535,18.35635,3.46244336384439,33.9949837543054,29.5637306192661,5.64134580469645,0.0589203661327231,0.404273684210526,1115.7091819222,5.52033691159587,0.0726473999999999,0.176800050000001,0.225651720000001,0.00533661869999931,0.0326172,0.02631615,432.69681,0.09236598,2.607,32.2363,28.9522,5.619473,-0.0454,0.3386,338.54,3.6882,3.603,34.4702,32.1702,5.655962,0.1476,0.5021,3033.6,6.426
